fdc_id,food_name,wweia_category,wweia_category_description,food_group,meal_tags,serving_grams,calories,protein_g,carbohydrate_g,fat_g,fiber_g,sugars_g,sodium_mg,saturated_fat_g,vegetarian,vegan,minimally_processed,source
2706281,"Fish, pompano, fried",2402,Fish,protein,"dinner,lunch",120.0,346.8,19.2,14.1,23.2,0.6,0.2,471.6,5.2,False,False,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706279,"Fish, pompano, grilled",2402,Fish,protein,"dinner,lunch",120.0,273.6,28.1,0.0,17.1,0.0,0.0,348.0,6.1,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706282,"Fish, pompano, steamed",2402,Fish,protein,"dinner,lunch",120.0,248.4,28.0,0.0,14.4,0.0,0.0,216.0,5.3,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706223,"Fish, raw",2402,Fish,protein,"dinner,lunch",120.0,112.8,20.7,0.0,2.8,0.0,0.0,99.6,0.7,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706286,"Fish, salmon, baked or broiled",2402,Fish,protein,"dinner,lunch",120.0,328.8,30.5,0.0,22.1,0.0,0.0,352.8,5.1,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706288,"Fish, salmon, baked or broiled, coated",2402,Fish,protein,"dinner,lunch",120.0,332.4,27.2,9.3,19.9,0.4,0.2,394.8,4.6,False,False,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706291,"Fish, salmon, canned",2402,Fish,protein,"dinner,lunch",120.0,163.2,29.5,0.0,5.1,0.0,0.0,453.6,0.9,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706289,"Fish, salmon, fried",2402,Fish,protein,"dinner,lunch",120.0,368.4,20.9,14.1,24.8,0.6,0.2,469.2,4.3,False,False,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706287,"Fish, salmon, grilled",2402,Fish,protein,"dinner,lunch",120.0,310.8,31.1,0.0,19.8,0.0,0.0,345.6,4.5,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706284,"Fish, salmon, raw",2402,Fish,protein,"dinner,lunch",120.0,225.6,24.5,0.0,13.4,0.0,0.0,75.6,3.0,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706292,"Fish, salmon, smoked",2402,Fish,protein,"dinner,lunch",120.0,140.4,21.9,0.0,5.2,0.0,0.0,806.4,1.1,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706290,"Fish, salmon, steamed",2402,Fish,protein,"dinner,lunch",120.0,284.4,31.0,0.0,16.9,0.0,0.0,212.4,3.8,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706293,"Fish, sardines, canned",2402,Fish,protein,"dinner,lunch",120.0,249.6,29.5,0.0,13.7,0.0,0.0,368.4,1.8,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706300,"Fish, shark",2402,Fish,protein,"dinner,lunch",120.0,259.2,27.9,9.3,11.5,0.4,0.2,415.2,2.7,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706230,"Fish, smoked",2402,Fish,protein,"dinner,lunch",120.0,139.2,30.3,0.0,1.2,0.0,0.0,915.6,0.2,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706283,"Fish, snapper",2402,Fish,protein,"dinner,lunch",120.0,222.0,27.3,9.3,7.5,0.4,0.2,396.0,1.9,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706231,"Fish, stick",2402,Fish,protein,"dinner,lunch",120.0,332.4,13.2,26.0,19.5,1.8,2.0,482.4,4.5,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706301,"Fish, swordfish",2402,Fish,protein,"dinner,lunch",120.0,277.2,26.3,9.3,14.2,0.4,0.2,417.6,3.5,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706319,"Fish, tilapia, baked or broiled",2402,Fish,protein,"dinner,lunch",120.0,192.0,29.9,0.0,8.0,0.0,0.0,336.0,2.3,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706321,"Fish, tilapia, baked or broiled, coated",2402,Fish,protein,"dinner,lunch",120.0,216.0,26.8,9.3,8.0,0.4,0.2,381.6,2.2,False,False,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706322,"Fish, tilapia, fried",2402,Fish,protein,"dinner,lunch",120.0,284.4,20.6,14.1,16.2,0.6,0.2,459.6,2.5,False,False,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706320,"Fish, tilapia, grilled",2402,Fish,protein,"dinner,lunch",120.0,170.4,30.6,0.0,5.3,0.0,0.0,328.8,1.6,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706323,"Fish, tilapia, steamed",2402,Fish,protein,"dinner,lunch",120.0,145.2,30.4,0.0,2.6,0.0,0.0,195.6,0.9,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706303,"Fish, trout, baked or broiled",2402,Fish,protein,"dinner,lunch",120.0,259.2,29.7,0.0,14.7,0.0,0.0,334.8,3.5,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706305,"Fish, trout, baked or broiled, coated",2402,Fish,protein,"dinner,lunch",120.0,273.6,26.6,9.3,13.6,0.4,0.2,380.4,3.2,False,False,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706306,"Fish, trout, fried",2402,Fish,protein,"dinner,lunch",120.0,325.2,20.5,14.1,20.2,0.6,0.2,458.4,3.3,False,False,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706304,"Fish, trout, grilled",2402,Fish,protein,"dinner,lunch",120.0,238.8,30.3,0.0,12.1,0.0,0.0,327.6,2.8,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706307,"Fish, trout, steamed",2402,Fish,protein,"dinner,lunch",120.0,213.6,30.2,0.0,9.4,0.0,0.0,194.4,2.1,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706311,"Fish, tuna, canned",2402,Fish,protein,"dinner,lunch",120.0,102.0,22.8,0.1,1.1,0.0,0.0,262.8,0.3,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706310,"Fish, tuna, cooked",2402,Fish,protein,"dinner,lunch",120.0,211.2,36.4,0.0,6.2,0.0,0.0,325.2,1.7,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706308,"Fish, tuna, raw",2402,Fish,protein,"dinner,lunch",120.0,130.8,29.3,0.0,0.6,0.0,0.0,54.0,0.2,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706325,"Fish, white, mixed species, baked or broiled",2402,Fish,protein,"dinner,lunch",120.0,171.6,26.4,0.0,7.0,0.0,0.0,379.2,1.9,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706326,"Fish, white, mixed species, baked or broiled, coated",2402,Fish,protein,"dinner,lunch",120.0,199.2,23.7,9.3,7.1,0.4,0.2,417.6,1.9,False,False,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706327,"Fish, white, mixed species, fried",2402,Fish,protein,"dinner,lunch",120.0,272.4,18.4,14.1,15.6,0.6,0.2,486.0,2.3,False,False,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706329,"Fish, white, mixed species, grilled",2402,Fish,protein,"dinner,lunch",120.0,150.0,26.9,0.0,4.3,0.0,0.0,372.0,1.2,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706328,"Fish, white, mixed species, steamed",2402,Fish,protein,"dinner,lunch",120.0,124.8,26.8,0.0,1.6,0.0,0.0,238.8,0.5,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706313,"Fish, whiting, baked or broiled",2402,Fish,protein,"dinner,lunch",120.0,183.6,27.3,0.0,7.4,0.0,0.0,366.0,1.8,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706315,"Fish, whiting, baked or broiled, coated",2402,Fish,protein,"dinner,lunch",120.0,208.8,24.6,9.3,7.5,0.4,0.2,406.8,1.8,False,False,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706316,"Fish, whiting, fried",2402,Fish,protein,"dinner,lunch",120.0,279.6,19.0,14.1,15.8,0.6,0.2,477.6,2.2,False,False,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706314,"Fish, whiting, grilled",2402,Fish,protein,"dinner,lunch",120.0,160.8,27.9,0.0,4.7,0.0,0.0,358.8,1.1,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706317,"Fish, whiting, steamed",2402,Fish,protein,"dinner,lunch",120.0,136.8,27.8,0.0,2.0,0.0,0.0,226.8,0.4,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706330,Frog legs,2404,Shellfish,protein,"dinner,lunch",120.0,264.0,17.3,14.1,14.9,0.6,0.2,464.4,2.1,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707452,"Frozen dessert, non-dairy",2806,Soy and meat-alternative products,protein,"dinner,lunch",150.0,238.5,1.3,27.4,13.9,0.2,26.3,58.5,10.6,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706794,General Tso chicken,3404,Stir-fry and soy-based sauce mixtures,protein,"dinner,lunch",120.0,354.0,15.5,28.8,19.6,1.1,13.9,522.0,3.3,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2705908,Goat,2008,"Lamb, goat, game",protein,"dinner,lunch",120.0,170.4,32.3,0.0,3.6,0.0,0.0,470.4,1.1,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707177,"Goose egg, cooked",2502,Eggs and omelets,protein,"breakfast,dinner,lunch",100.0,224.0,12.9,1.3,18.1,0.0,0.9,256.0,4.8,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706142,"Goose, wild, roasted",2206,"Turkey, duck, other poultry",protein,"dinner,lunch",120.0,364.8,30.1,0.0,26.2,0.0,0.0,278.4,8.2,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710041,"Green beans, cooked, Szechuan-style",3404,Stir-fry and soy-based sauce mixtures,protein,"dinner,lunch",120.0,127.2,3.0,10.0,8.4,3.6,2.7,271.2,1.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2705921,Groundhog,2008,"Lamb, goat, game",protein,"dinner,lunch",120.0,190.8,33.7,0.0,5.2,0.0,0.0,440.4,1.5,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2705486,"Hot chocolate / cocoa, dry mix , made with non-dairy milk",1902,Plant-based milk,protein,"breakfast,dinner,lunch",240.0,194.4,4.5,33.4,4.6,1.4,25.4,268.8,1.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2705494,"Hot chocolate / cocoa, dry mix, reduced sugar, made with non-dairy milk",1902,Plant-based milk,protein,"breakfast,dinner,lunch",240.0,141.6,5.5,20.8,4.1,1.7,11.9,283.2,0.7,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2705475,"Hot chocolate / cocoa, made with non-dairy milk",1902,Plant-based milk,protein,"breakfast,dinner,lunch",240.0,182.4,2.2,36.0,3.1,0.2,30.8,165.6,0.3,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2705490,"Hot chocolate / cocoa, reduced sugar, made with non-dairy milk",1902,Plant-based milk,protein,"breakfast,dinner,lunch",240.0,129.6,2.9,21.4,3.6,0.2,16.8,144.0,0.3,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707470,"Hot dog, vegetarian",2806,Soy and meat-alternative products,protein,"dinner,lunch",150.0,349.5,29.4,11.6,20.6,5.8,0.0,706.5,2.5,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707191,Huevos rancheros,2502,Eggs and omelets,protein,"breakfast,dinner,lunch",100.0,121.0,6.7,8.8,6.6,1.7,2.3,418.0,1.7,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706741,Hunan beef,3404,Stir-fry and soy-based sauce mixtures,protein,"dinner,lunch",120.0,126.0,8.5,8.7,6.4,1.8,2.9,490.8,1.2,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706568,Imitation crab meat,2402,Fish,protein,"dinner,lunch",120.0,114.0,9.1,18.0,0.6,0.6,7.5,634.8,0.3,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2705394,Kefir,1006,"Milk, lowfat",protein,"breakfast,dinner,lunch",240.0,124.8,8.6,18.0,2.3,0.0,16.6,91.2,1.4,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709034,Kidney beans and brown rice,3102,"Bean, pea, legume dishes",protein,"dinner,lunch",150.0,232.5,8.7,34.5,6.9,6.8,0.4,316.5,1.0,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2708993,Kidney beans and white rice,3102,"Bean, pea, legume dishes",protein,"dinner,lunch",150.0,237.0,8.8,35.9,6.4,6.4,0.3,343.5,0.9,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707386,Kidney beans with meat,2802,"Beans, peas, legumes",protein,"dinner,lunch",150.0,259.5,15.7,27.5,10.2,8.8,0.5,412.5,1.7,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707382,"Kidney beans, from canned, fat added",2802,"Beans, peas, legumes",protein,"dinner,lunch",150.0,279.0,12.6,35.7,10.2,11.6,4.5,448.5,1.6,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707383,"Kidney beans, from canned, no added fat",2802,"Beans, peas, legumes",protein,"dinner,lunch",150.0,202.5,13.0,37.1,0.9,12.0,4.6,466.5,0.3,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707384,"Kidney beans, from canned, reduced sodium",2802,"Beans, peas, legumes",protein,"dinner,lunch",150.0,279.0,12.6,35.7,10.2,12.8,4.5,282.0,1.6,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707380,"Kidney beans, from dried, fat added",2802,"Beans, peas, legumes",protein,"dinner,lunch",150.0,265.5,12.1,31.8,10.5,10.4,0.4,327.0,1.4,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707381,"Kidney beans, from dried, no added fat",2802,"Beans, peas, legumes",protein,"dinner,lunch",150.0,189.0,12.9,34.0,0.8,11.1,0.5,349.5,0.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706743,Kung Pao beef,3404,Stir-fry and soy-based sauce mixtures,protein,"dinner,lunch",120.0,259.2,21.5,5.5,17.3,1.2,1.7,210.0,3.8,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706763,Kung Pao pork,3404,Stir-fry and soy-based sauce mixtures,protein,"dinner,lunch",120.0,262.8,20.3,5.5,17.7,1.2,1.7,219.6,3.8,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706857,Kung Pao shrimp,3404,Stir-fry and soy-based sauce mixtures,protein,"dinner,lunch",120.0,207.6,16.7,6.4,12.9,1.2,1.7,252.0,2.0,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706796,Kung pao chicken,3404,Stir-fry and soy-based sauce mixtures,protein,"dinner,lunch",120.0,154.8,11.7,8.2,8.4,1.8,3.6,482.4,1.6,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2705905,"Lamb, NS as to cut",2008,"Lamb, goat, game",protein,"dinner,lunch",120.0,350.4,29.2,0.0,24.9,0.0,0.0,454.8,10.5,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2705906,"Lamb, chop",2008,"Lamb, goat, game",protein,"dinner,lunch",120.0,316.8,32.8,0.0,19.5,0.0,0.0,464.4,7.9,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2705907,"Lamb, ground",2008,"Lamb, goat, game",protein,"dinner,lunch",120.0,337.2,29.5,0.0,23.4,0.0,0.0,465.6,9.7,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707431,Lentil curry,3102,"Bean, pea, legume dishes",protein,"dinner,lunch",150.0,166.5,5.5,18.5,8.5,5.1,4.8,574.5,1.9,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707432,Lentil curry with rice,3102,"Bean, pea, legume dishes",protein,"dinner,lunch",150.0,177.0,4.9,27.9,5.2,3.3,2.9,492.0,1.2,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707426,"Lentils, from canned",2802,"Beans, peas, legumes",protein,"dinner,lunch",150.0,249.0,12.5,28.0,10.3,11.0,2.5,487.5,1.4,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707424,"Lentils, from dried, fat added",2802,"Beans, peas, legumes",protein,"dinner,lunch",150.0,249.0,12.6,28.1,10.3,11.0,2.5,327.0,1.4,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707425,"Lentils, from dried, no added fat",2802,"Beans, peas, legumes",protein,"dinner,lunch",150.0,172.5,13.5,30.0,0.6,11.8,2.7,349.5,0.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707369,"Lima beans, from dried",2802,"Beans, peas, legumes",protein,"dinner,lunch",150.0,247.5,10.9,29.1,10.3,9.8,4.0,327.0,1.4,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706349,Lobster,2404,Shellfish,protein,"dinner,lunch",120.0,116.4,25.1,0.0,1.1,0.0,0.0,642.0,0.3,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707471,"Luncheon slice, meatless-beef, chicken, salami or turkey",2806,Soy and meat-alternative products,protein,"dinner,lunch",150.0,283.5,26.7,6.7,16.7,1.6,3.3,1066.5,2.0,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709163,"Meat substitute, cereal- and vegetable protein-based, fried",2806,Soy and meat-alternative products,protein,"dinner,lunch",150.0,538.5,19.2,91.9,10.8,13.4,0.8,423.0,1.5,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707472,"Meatball, meatless",2806,Soy and meat-alternative products,protein,"dinner,lunch",150.0,295.5,31.5,12.0,13.5,6.9,1.9,825.0,2.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2705396,"Milk, dry, reconstituted, nonfat",1008,"Milk, nonfat",protein,"breakfast,dinner,lunch",240.0,76.8,7.7,11.0,0.2,0.0,11.0,122.4,0.1,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2705401,"Milk, evaporated, fat free (skim)",1008,"Milk, nonfat",protein,"breakfast,dinner,lunch",240.0,187.2,18.1,27.2,0.5,0.0,27.2,276.0,0.3,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2705388,"Milk, fat free (skim)",1008,"Milk, nonfat",protein,"breakfast,dinner,lunch",240.0,81.6,8.2,11.8,0.2,0.0,12.1,98.4,0.1,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2705390,"Milk, lactose free, fat free (skim)",1008,"Milk, nonfat",protein,"breakfast,dinner,lunch",240.0,81.6,8.2,11.8,0.2,0.0,12.1,98.4,0.1,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2705389,"Milk, lactose free, low fat (1%)",1006,"Milk, lowfat",protein,"breakfast,dinner,lunch",240.0,103.2,8.1,12.4,2.3,0.0,11.9,93.6,1.4,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2705387,"Milk, low fat (1%)",1006,"Milk, lowfat",protein,"breakfast,dinner,lunch",240.0,103.2,8.1,12.4,2.3,0.0,11.9,93.6,1.4,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706795,Moo Goo Gai Pan,3404,Stir-fry and soy-based sauce mixtures,protein,"dinner,lunch",120.0,82.8,8.5,5.8,2.9,1.7,2.4,127.2,0.5,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2705917,Moose,2008,"Lamb, goat, game",protein,"dinner,lunch",120.0,159.6,34.8,0.0,1.2,0.0,0.0,451.2,0.3,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707389,"Mung beans, cooked",2802,"Beans, peas, legumes",protein,"dinner,lunch",150.0,234.0,9.8,26.7,10.3,10.6,2.8,327.0,1.5,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706350,Mussels,2404,Shellfish,protein,"dinner,lunch",120.0,130.8,18.1,5.6,3.4,0.0,0.0,434.4,0.6,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2705412,Oat milk,1902,Plant-based milk,protein,"breakfast,dinner,lunch",240.0,108.0,1.6,12.9,5.6,1.2,4.9,103.2,0.4,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706331,Octopus,2404,Shellfish,protein,"dinner,lunch",120.0,271.2,15.9,16.1,15.6,0.6,0.2,621.6,2.2,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2705922,Opossum,2008,"Lamb, goat, game",protein,"dinner,lunch",120.0,262.8,36.0,0.0,12.1,0.0,0.0,438.0,1.4,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706443,Orange chicken,3404,Stir-fry and soy-based sauce mixtures,protein,"dinner,lunch",120.0,314.4,17.4,27.0,15.2,1.0,16.3,663.6,2.9,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2705928,Ostrich,2206,"Turkey, duck, other poultry",protein,"dinner,lunch",120.0,208.8,31.1,0.0,8.4,0.0,0.0,482.4,2.1,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706352,"Oysters, baked or broiled",2404,Shellfish,protein,"dinner,lunch",120.0,124.8,8.5,4.1,8.0,0.0,0.9,385.2,2.1,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706355,"Oysters, canned",2404,Shellfish,protein,"dinner,lunch",120.0,88.8,9.2,5.1,3.2,0.0,0.0,146.4,0.8,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
